date,competition,season,home_team,away_team,home_goals,away_goals,neutral_site,home_odds,draw_odds,away_odds,home_xg,away_xg,result,actual_outcome_id,source_file
2023-10-12,Bundesliga 2023-24,2023-24,FC Koln,Mainz,0,0,False,2.39,3.49,2.97,,,D,1,2324_D1.csv
2023-10-12,Bundesliga 2023-24,2023-24,Stuttgart,Leverkusen,1,1,False,2.88,3.78,2.32,,,D,1,2324_D1.csv
2023-10-12,La Liga 2023-24,2023-24,Ath Madrid,Almeria,2,1,False,1.22,7.07,12.5,,,H,0,2324_SP1.csv
2023-10-12,La Liga 2023-24,2023-24,Barcelona,Girona,2,4,False,1.53,4.79,5.6,,,A,2,2324_SP1.csv
2023-10-12,La Liga 2023-24,2023-24,Cadiz,Osasuna,1,1,False,2.95,3.14,2.58,,,D,1,2324_SP1.csv
2023-10-12,Ligue 1 2023-24,2023-24,Clermont,Lille,0,0,False,4.87,3.67,1.74,,,D,1,2324_F1.csv
2023-10-12,Ligue 1 2023-24,2023-24,Lorient,Marseille,2,4,False,4.44,3.73,1.8,,,A,2,2324_F1.csv
2023-10-12,Ligue 1 2023-24,2023-24,Lyon,Toulouse,3,0,False,1.98,3.67,3.69,,,H,0,2324_F1.csv
2023-10-12,Ligue 1 2023-24,2023-24,Metz,Brest,0,1,False,3.4,3.3,2.21,,,A,2,2324_F1.csv
2023-10-12,Ligue 1 2023-24,2023-24,Nice,Reims,2,1,False,1.86,3.54,4.34,,,H,0,2324_F1.csv
2023-10-12,Ligue 1 2023-24,2023-24,Strasbourg,Le Havre,2,1,False,2.14,3.3,3.62,,,H,0,2324_F1.csv
2023-10-12,Premier League 2023-24,2023-24,Everton,Chelsea,2,0,False,3.02,3.59,2.31,,,H,0,2324_E0.csv
2023-10-12,Premier League 2023-24,2023-24,Fulham,West Ham,5,0,False,2.39,3.49,2.95,,,H,0,2324_E0.csv
2023-10-12,Premier League 2023-24,2023-24,Luton,Man City,1,2,False,18.02,8.94,1.15,,,A,2,2324_E0.csv
2023-10-12,Premier League 2023-24,2023-24,Tottenham,Newcastle,4,1,False,2.2,3.84,3.05,,,H,0,2324_E0.csv
2023-10-12,Serie A 2023-24,2023-24,Frosinone,Torino,0,0,False,3.37,3.28,2.24,,,D,1,2324_I1.csv
2023-10-12,Serie A 2023-24,2023-24,Monza,Genoa,1,0,False,2.17,3.23,3.62,,,H,0,2324_I1.csv
2023-10-12,Serie A 2023-24,2023-24,Roma,Fiorentina,1,1,False,2.12,3.32,3.65,,,D,1,2324_I1.csv
2023-10-12,Serie A 2023-24,2023-24,Salernitana,Bologna,1,2,False,3.71,3.32,2.11,,,A,2,2324_I1.csv
2023-10-20,Bundesliga 2023-24,2023-24,Dortmund,Werder Bremen,1,0,False,1.3,6.52,8.74,,,H,0,2324_D1.csv
2023-10-20,La Liga 2023-24,2023-24,Osasuna,Granada,2,0,False,1.73,3.87,4.89,,,H,0,2324_SP1.csv
2023-10-20,Ligue 1 2023-24,2023-24,Le Havre,Lens,0,0,False,4.53,3.52,1.85,,,D,1,2324_F1.csv
2023-10-21,Bundesliga 2023-24,2023-24,Darmstadt,RB Leipzig,1,3,False,6.54,4.92,1.46,,,A,2,2324_D1.csv
2023-10-21,Bundesliga 2023-24,2023-24,Freiburg,Bochum,2,1,False,1.73,3.98,4.69,,,H,0,2324_D1.csv
2023-10-21,Bundesliga 2023-24,2023-24,Hoffenheim,Ein Frankfurt,1,3,False,2.12,3.67,3.37,,,A,2,2324_D1.csv
2023-10-21,Bundesliga 2023-24,2023-24,Mainz,Bayern Munich,1,3,False,9.77,6.53,1.28,,,A,2,2324_D1.csv
2023-10-21,Bundesliga 2023-24,2023-24,Union Berlin,Stuttgart,0,3,False,2.54,3.54,2.75,,,A,2,2324_D1.csv
2023-10-21,Bundesliga 2023-24,2023-24,Wolfsburg,Leverkusen,1,2,False,4.47,4.12,1.75,,,A,2,2324_D1.csv
2023-10-21,La Liga 2023-24,2023-24,Celta,Ath Madrid,0,3,False,3.58,3.49,2.11,,,A,2,2324_SP1.csv
2023-10-21,La Liga 2023-24,2023-24,Getafe,Betis,1,1,False,2.49,3.11,3.15,,,D,1,2324_SP1.csv
2023-10-21,La Liga 2023-24,2023-24,Sevilla,Real Madrid,1,1,False,4.08,3.87,1.86,,,D,1,2324_SP1.csv
2023-10-21,La Liga 2023-24,2023-24,Sociedad,Mallorca,1,0,False,1.57,3.84,7.03,,,H,0,2324_SP1.csv
2023-10-21,Ligue 1 2023-24,2023-24,Nice,Marseille,1,0,False,2.44,3.29,3.04,,,H,0,2324_F1.csv
2023-10-21,Ligue 1 2023-24,2023-24,Paris SG,Strasbourg,3,0,False,1.23,6.61,12.0,,,H,0,2324_F1.csv
2023-10-21,Premier League 2023-24,2023-24,Bournemouth,Wolves,1,2,False,2.41,3.48,2.95,,,A,2,2324_E0.csv
2023-10-21,Premier League 2023-24,2023-24,Brentford,Burnley,3,0,False,1.83,3.74,4.4,,,H,0,2324_E0.csv
2023-10-21,Premier League 2023-24,2023-24,Chelsea,Arsenal,2,2,False,3.24,3.47,2.26,,,D,1,2324_E0.csv
2023-10-21,Premier League 2023-24,2023-24,Liverpool,Everton,2,0,False,1.36,5.66,8.01,,,H,0,2324_E0.csv
2023-10-21,Premier League 2023-24,2023-24,Man City,Brighton,2,1,False,1.41,5.36,6.83,,,H,0,2324_E0.csv
2023-10-21,Premier League 2023-24,2023-24,Newcastle,Crystal Palace,4,0,False,1.46,4.53,7.44,,,H,0,2324_E0.csv
2023-10-21,Premier League 2023-24,2023-24,Nott'm Forest,Luton,2,2,False,1.69,3.82,5.33,,,D,1,2324_E0.csv
2023-10-21,Premier League 2023-24,2023-24,Sheffield United,Man United,1,2,False,7.27,5.07,1.42,,,A,2,2324_E0.csv
2023-10-21,Serie A 2023-24,2023-24,Sassuolo,Lazio,0,2,False,2.71,3.66,2.5,,,A,2,2324_I1.csv
2023-10-21,Serie A 2023-24,2023-24,Torino,Inter,0,3,False,5.11,3.7,1.74,,,A,2,2324_I1.csv
2023-10-21,Serie A 2023-24,2023-24,Verona,Napoli,1,3,False,5.45,3.95,1.65,,,A,2,2324_I1.csv
2023-10-22,Bundesliga 2023-24,2023-24,FC Koln,M'gladbach,3,1,False,2.38,3.72,2.86,,,H,0,2324_D1.csv
2023-10-22,Bundesliga 2023-24,2023-24,Heidenheim,Augsburg,2,5,False,2.4,3.62,2.87,,,A,2,2324_D1.csv
2023-10-22,La Liga 2023-24,2023-24,Barcelona,Ath Bilbao,1,0,False,1.67,4.09,5.13,,,H,0,2324_SP1.csv
2023-10-22,La Liga 2023-24,2023-24,Girona,Almeria,5,2,False,1.47,4.81,6.6,,,H,0,2324_SP1.csv
2023-10-22,La Liga 2023-24,2023-24,Las Palmas,Vallecano,0,1,False,2.66,3.14,2.87,,,A,2,2324_SP1.csv
2023-10-22,La Liga 2023-24,2023-24,Villarreal,Alaves,1,1,False,1.73,3.85,4.96,,,D,1,2324_SP1.csv
2023-10-22,Ligue 1 2023-24,2023-24,Lille,Brest,1,0,False,1.8,3.66,4.65,,,H,0,2324_F1.csv
2023-10-22,Ligue 1 2023-24,2023-24,Lorient,Rennes,2,1,False,3.95,3.74,1.89,,,H,0,2324_F1.csv
2023-10-22,Ligue 1 2023-24,2023-24,Lyon,Clermont,1,2,False,1.79,3.95,4.32,,,A,2,2324_F1.csv
2023-10-22,Ligue 1 2023-24,2023-24,Monaco,Metz,2,1,False,1.34,5.6,8.19,,,H,0,2324_F1.csv
2023-10-22,Ligue 1 2023-24,2023-24,Nantes,Montpellier,2,0,False,2.9,3.54,2.38,,,H,0,2324_F1.csv
2023-10-22,Ligue 1 2023-24,2023-24,Toulouse,Reims,1,1,False,2.91,3.48,2.42,,,D,1,2324_F1.csv
2023-10-22,Premier League 2023-24,2023-24,Aston Villa,West Ham,4,1,False,1.9,3.86,3.88,,,H,0,2324_E0.csv
2023-10-22,Serie A 2023-24,2023-24,Atalanta,Genoa,2,0,False,1.55,4.07,6.51,,,H,0,2324_I1.csv
2023-10-22,Serie A 2023-24,2023-24,Bologna,Frosinone,2,1,False,1.75,3.77,4.84,,,H,0,2324_I1.csv
2023-10-22,Serie A 2023-24,2023-24,Milan,Juventus,0,1,False,2.3,3.28,3.31,,,A,2,2324_I1.csv
2023-10-22,Serie A 2023-24,2023-24,Roma,Monza,1,0,False,1.72,3.79,4.99,,,H,0,2324_I1.csv
2023-10-22,Serie A 2023-24,2023-24,Salernitana,Cagliari,2,2,False,2.32,3.19,3.31,,,D,1,2324_I1.csv
2023-10-23,La Liga 2023-24,2023-24,Valencia,Cadiz,2,0,False,1.77,3.57,5.03,,,H,0,2324_SP1.csv
2023-10-23,Premier League 2023-24,2023-24,Tottenham,Fulham,2,0,False,1.51,4.7,5.99,,,H,0,2324_E0.csv
2023-10-23,Serie A 2023-24,2023-24,Fiorentina,Empoli,0,2,False,1.44,4.76,7.25,,,A,2,2324_I1.csv
2023-10-23,Serie A 2023-24,2023-24,Udinese,Lecce,1,1,False,2.19,3.26,3.56,,,D,1,2324_I1.csv
2023-10-27,Bundesliga 2023-24,2023-24,Bochum,Mainz,2,2,False,2.72,3.54,2.56,,,D,1,2324_D1.csv
2023-10-27,La Liga 2023-24,2023-24,Girona,Celta,1,0,False,1.69,4.2,4.74,,,H,0,2324_SP1.csv
2023-10-27,Ligue 1 2023-24,2023-24,Clermont,Nice,0,1,False,4.31,3.4,1.93,,,A,2,2324_F1.csv
2023-10-27,Premier League 2023-24,2023-24,Crystal Palace,Tottenham,1,2,False,4.64,3.83,1.79,,,A,2,2324_E0.csv
2023-10-27,Serie A 2023-24,2023-24,Genoa,Salernitana,1,0,False,1.75,3.67,5.06,,,H,0,2324_I1.csv
2023-10-28,Bundesliga 2023-24,2023-24,Augsburg,Wolfsburg,3,2,False,2.87,3.63,2.4,,,H,0,2324_D1.csv
2023-10-28,Bundesliga 2023-24,2023-24,Bayern Munich,Darmstadt,8,0,False,1.07,14.36,28.45,,,H,0,2324_D1.csv
2023-10-28,Bundesliga 2023-24,2023-24,M'gladbach,Heidenheim,2,1,False,1.8,4.17,4.09,,,H,0,2324_D1.csv
2023-10-28,Bundesliga 2023-24,2023-24,RB Leipzig,FC Koln,6,0,False,1.44,4.97,7.1,,,H,0,2324_D1.csv
2023-10-28,Bundesliga 2023-24,2023-24,Stuttgart,Hoffenheim,2,3,False,1.86,4.14,3.82,,,A,2,2324_D1.csv
2023-10-28,Bundesliga 2023-24,2023-24,Werder Bremen,Union Berlin,2,0,False,2.68,3.54,2.61,,,H,0,2324_D1.csv
2023-10-28,La Liga 2023-24,2023-24,Almeria,Las Palmas,1,2,False,2.33,3.46,3.1,,,A,2,2324_SP1.csv
2023-10-28,La Liga 2023-24,2023-24,Barcelona,Real Madrid,1,2,False,2.55,3.66,2.68,,,A,2,2324_SP1.csv
2023-10-28,La Liga 2023-24,2023-24,Cadiz,Sevilla,2,2,False,3.29,3.34,2.29,,,D,1,2324_SP1.csv
2023-10-28,La Liga 2023-24,2023-24,Mallorca,Getafe,0,0,False,2.31,3.03,3.61,,,D,1,2324_SP1.csv
2023-10-28,Ligue 1 2023-24,2023-24,Lens,Nantes,4,0,False,1.58,4.26,5.7,,,H,0,2324_F1.csv
2023-10-28,Ligue 1 2023-24,2023-24,Reims,Lorient,1,0,False,1.66,4.16,5.01,,,H,0,2324_F1.csv
2023-10-28,Premier League 2023-24,2023-24,Arsenal,Sheffield United,5,0,False,1.13,9.61,21.6,,,H,0,2324_E0.csv
2023-10-28,Premier League 2023-24,2023-24,Bournemouth,Burnley,2,1,False,2.13,3.66,3.38,,,H,0,2324_E0.csv
2023-10-28,Premier League 2023-24,2023-24,Chelsea,Brentford,0,2,False,1.65,4.1,5.31,,,A,2,2324_E0.csv
2023-10-28,Premier League 2023-24,2023-24,Wolves,Newcastle,2,2,False,4.26,3.94,1.82,,,D,1,2324_E0.csv
2023-10-28,Serie A 2023-24,2023-24,Juventus,Verona,1,0,False,1.37,4.98,9.14,,,H,0,2324_I1.csv
2023-10-28,Serie A 2023-24,2023-24,Lecce,Torino,0,1,False,2.77,3.02,2.85,,,A,2,2324_I1.csv
2023-10-28,Serie A 2023-24,2023-24,Sassuolo,Bologna,1,1,False,2.67,3.48,2.64,,,D,1,2324_I1.csv
2023-10-29,Bundesliga 2023-24,2023-24,Ein Frankfurt,Dortmund,3,3,False,3.24,3.69,2.17,,,D,1,2324_D1.csv
2023-10-29,Bundesliga 2023-24,2023-24,Leverkusen,Freiburg,2,1,False,1.29,6.01,10.41,,,H,0,2324_D1.csv
2023-10-29,La Liga 2023-24,2023-24,Ath Bilbao,Valencia,2,2,False,1.65,3.87,5.72,,,D,1,2324_SP1.csv
2023-10-29,La Liga 2023-24,2023-24,Ath Madrid,Alaves,2,1,False,1.39,4.89,8.71,,,H,0,2324_SP1.csv
2023-10-29,La Liga 2023-24,2023-24,Betis,Osasuna,2,1,False,2.08,3.41,3.74,,,H,0,2324_SP1.csv
2023-10-29,La Liga 2023-24,2023-24,Vallecano,Sociedad,2,2,False,3.21,3.14,2.43,,,D,1,2324_SP1.csv
2023-10-29,Ligue 1 2023-24,2023-24,Brest,Paris SG,2,3,False,5.85,4.49,1.53,,,A,2,2324_F1.csv
2023-10-29,Ligue 1 2023-24,2023-24,Lille,Monaco,2,0,False,2.28,3.8,2.93,,,H,0,2324_F1.csv
2023-10-29,Ligue 1 2023-24,2023-24,Metz,Le Havre,0,0,False,2.55,3.25,2.91,,,D,1,2324_F1.csv
2023-10-29,Ligue 1 2023-24,2023-24,Montpellier,Toulouse,3,0,False,1.77,3.92,4.47,,,H,0,2324_F1.csv
2023-10-29,Ligue 1 2023-24,2023-24,Rennes,Strasbourg,1,1,False,1.6,4.11,5.69,,,D,1,2324_F1.csv
2023-10-29,Premier League 2023-24,2023-24,Aston Villa,Luton,3,1,False,1.28,6.19,10.79,,,H,0,2324_E0.csv
2023-10-29,Premier League 2023-24,2023-24,Brighton,Fulham,1,1,False,1.56,4.6,5.42,,,D,1,2324_E0.csv
2023-10-29,Premier League 2023-24,2023-24,Liverpool,Nott'm Forest,3,0,False,1.27,6.38,10.39,,,H,0,2324_E0.csv
2023-10-29,Premier League 2023-24,2023-24,Man United,Man City,0,3,False,4.99,4.04,1.69,,,A,2,2324_E0.csv
2023-10-29,Premier League 2023-24,2023-24,West Ham,Everton,0,1,False,2.15,3.64,3.32,,,A,2,2324_E0.csv
2023-10-29,Serie A 2023-24,2023-24,Cagliari,Frosinone,4,3,False,2.33,3.4,3.12,,,H,0,2324_I1.csv
2023-10-29,Serie A 2023-24,2023-24,Inter,Roma,1,0,False,1.64,3.94,5.56,,,H,0,2324_I1.csv
2023-10-29,Serie A 2023-24,2023-24,Monza,Udinese,1,1,False,2.1,3.52,3.54,,,D,1,2324_I1.csv
2023-10-29,Serie A 2023-24,2023-24,Napoli,Milan,2,2,False,2.25,3.37,3.31,,,D,1,2324_I1.csv
2023-10-30,La Liga 2023-24,2023-24,Granada,Villarreal,2,3,False,3.02,3.6,2.31,,,A,2,2324_SP1.csv
2023-10-30,Serie A 2023-24,2023-24,Empoli,Atalanta,0,3,False,4.92,3.96,1.7,,,A,2,2324_I1.csv
2023-10-30,Serie A 2023-24,2023-24,Lazio,Fiorentina,1,0,False,2.3,3.42,3.17,,,H,0,2324_I1.csv
2023-11-01,Ligue 1 2022-23,2022-23,Ajaccio,Reims,0,1,False,3.07,3.19,2.46,,,A,2,2223_F1.csv
2023-11-01,Ligue 1 2022-23,2022-23,Auxerre,Toulouse,0,5,False,2.73,3.4,2.6,,,A,2,2223_F1.csv
2023-11-01,Ligue 1 2022-23,2022-23,Brest,Lille,0,0,False,3.85,3.65,1.95,,,D,1,2223_F1.csv
2023-11-01,Ligue 1 2022-23,2022-23,Clermont,Rennes,2,1,False,3.92,3.63,1.94,,,H,0,2223_F1.csv
2023-11-01,Ligue 1 2022-23,2022-23,Lorient,Monaco,2,2,False,3.82,3.82,1.93,,,D,1,2223_F1.csv
2023-11-01,Ligue 1 2022-23,2022-23,Nantes,Lyon,0,0,False,3.31,3.37,2.24,,,D,1,2223_F1.csv
2023-11-01,Ligue 1 2022-23,2022-23,Nice,Montpellier,6,1,False,1.81,3.71,4.46,,,H,0,2223_F1.csv
2023-11-01,Ligue 1 2022-23,2022-23,Paris SG,Angers,2,0,False,1.12,10.38,19.42,,,H,0,2223_F1.csv
2023-11-01,Ligue 1 2022-23,2022-23,Strasbourg,Lens,2,2,False,3.69,3.57,2.02,,,D,1,2223_F1.csv
2023-11-01,Ligue 1 2022-23,2022-23,Troyes,Marseille,0,2,False,4.79,4.05,1.69,,,A,2,2223_F1.csv
2023-11-02,Bundesliga 2022-23,2022-23,Bayern Munich,Bochum,3,0,False,1.13,9.68,17.97,,,H,0,2223_D1.csv
2023-11-02,Bundesliga 2022-23,2022-23,Freiburg,Stuttgart,2,1,False,1.84,3.72,4.3,,,H,0,2223_D1.csv
2023-11-02,Bundesliga 2022-23,2022-23,Hoffenheim,Leverkusen,1,3,False,2.94,3.68,2.32,,,A,2,2223_D1.csv
2023-11-02,Bundesliga 2022-23,2022-23,Mainz,Augsburg,3,1,False,1.83,3.84,4.24,,,H,0,2223_D1.csv
2023-11-02,Bundesliga 2022-23,2022-23,RB Leipzig,Union Berlin,1,2,False,1.74,3.71,5.12,,,A,2,2223_D1.csv
2023-11-02,Bundesliga 2022-23,2022-23,Werder Bremen,Dortmund,0,2,False,3.98,4.2,1.81,,,A,2,2223_D1.csv
2023-11-02,La Liga 2022-23,2022-23,Almeria,Betis,2,3,False,2.91,3.35,2.48,,,A,2,2223_SP1.csv
2023-11-02,La Liga 2022-23,2022-23,Sevilla,Mallorca,2,0,False,1.97,3.15,4.57,,,H,0,2223_SP1.csv
2023-11-02,La Liga 2022-23,2022-23,Valencia,Ath Bilbao,1,2,False,3.01,3.25,2.48,,,A,2,2223_SP1.csv
2023-11-02,Ligue 1 2022-23,2022-23,Clermont,Marseille,0,2,False,5.2,3.8,1.69,,,A,2,2223_F1.csv
2023-11-02,Ligue 1 2022-23,2022-23,Monaco,Paris SG,3,1,False,2.61,3.56,2.62,,,H,0,2223_F1.csv
2023-11-02,Premier League 2022-23,2022-23,Arsenal,Brentford,1,1,False,1.45,4.72,7.52,,,D,1,2223_E0.csv
2023-11-02,Premier League 2022-23,2022-23,Bournemouth,Newcastle,1,1,False,6.39,4.06,1.57,,,D,1,2223_E0.csv
2023-11-02,Premier League 2022-23,2022-23,Crystal Palace,Brighton,1,1,False,3.81,3.51,2.04,,,D,1,2223_E0.csv
2023-11-02,Premier League 2022-23,2022-23,Fulham,Nott'm Forest,2,0,False,1.93,3.56,4.22,,,H,0,2223_E0.csv
2023-11-02,Premier League 2022-23,2022-23,Leicester,Tottenham,4,1,False,3.39,3.64,2.13,,,H,0,2223_E0.csv
2023-11-02,Premier League 2022-23,2022-23,Southampton,Wolves,1,2,False,3.03,3.18,2.54,,,A,2,2223_E0.csv
2023-11-02,Premier League 2022-23,2022-23,West Ham,Chelsea,1,1,False,3.4,3.29,2.27,,,D,1,2223_E0.csv
2023-11-02,Serie A 2022-23,2022-23,Empoli,Spezia,2,2,False,2.05,3.44,3.77,,,D,1,2223_I1.csv
2023-11-02,Serie A 2022-23,2022-23,Lazio,Atalanta,0,2,False,2.4,3.43,2.98,,,A,2,2223_I1.csv
2023-11-02,Serie A 2022-23,2022-23,Lecce,Roma,1,1,False,4.24,3.27,1.98,,,D,1,2223_I1.csv
2023-11-03,Bundesliga 2022-23,2022-23,Bayern Munich,Augsburg,5,3,False,1.13,9.53,17.4,,,H,0,2223_D1.csv
2023-11-03,Bundesliga 2022-23,2022-23,Ein Frankfurt,Stuttgart,1,1,False,1.84,3.81,4.19,,,D,1,2223_D1.csv
2023-11-03,Bundesliga 2022-23,2022-23,Hertha,Mainz,1,1,False,2.89,3.45,2.45,,,D,1,2223_D1.csv
2023-11-03,Bundesliga 2022-23,2022-23,RB Leipzig,M'gladbach,3,0,False,1.42,5.03,6.95,,,H,0,2223_D1.csv
2023-11-03,Bundesliga 2022-23,2022-23,Schalke 04,Dortmund,2,2,False,4.53,4.09,1.73,,,D,1,2223_D1.csv
2023-11-03,La Liga 2022-23,2022-23,Celta,Vallecano,3,0,False,2.11,3.19,3.9,,,H,0,2223_SP1.csv
2023-11-03,La Liga 2022-23,2022-23,Elche,Valladolid,1,1,False,2.67,3.29,2.73,,,D,1,2223_SP1.csv
2023-11-03,La Liga 2022-23,2022-23,Real Madrid,Espanol,3,1,False,1.26,6.0,11.6,,,H,0,2223_SP1.csv
2023-11-03,La Liga 2022-23,2022-23,Valencia,Osasuna,1,0,False,2.1,3.2,3.89,,,H,0,2223_SP1.csv
2023-11-03,Ligue 1 2022-23,2022-23,Auxerre,Rennes,0,0,False,3.87,3.45,1.99,,,D,1,2223_F1.csv
2023-11-03,Ligue 1 2022-23,2022-23,Brest,Paris SG,1,2,False,6.87,4.88,1.42,,,A,2,2223_F1.csv
2023-11-03,Premier League 2022-23,2022-23,Bournemouth,Liverpool,1,0,False,7.07,4.95,1.43,,,H,0,2223_E0.csv
2023-11-03,Premier League 2022-23,2022-23,Crystal Palace,Man City,0,1,False,9.05,5.12,1.36,,,A,2,2223_E0.csv
2023-11-03,Premier League 2022-23,2022-23,Everton,Brentford,1,0,False,2.71,3.2,2.76,,,H,0,2223_E0.csv
2023-11-03,Premier League 2022-23,2022-23,Leeds,Brighton,2,2,False,3.84,3.67,1.97,,,D,1,2223_E0.csv
2023-11-03,Premier League 2022-23,2022-23,Leicester,Chelsea,1,3,False,3.83,3.56,2.0,,,A,2,2223_E0.csv
2023-11-03,Premier League 2022-23,2022-23,Tottenham,Nott'm Forest,3,1,False,1.44,4.62,7.52,,,H,0,2223_E0.csv
2023-11-03,Serie A 2022-23,2022-23,Bologna,Lazio,0,0,False,3.08,3.19,2.46,,,D,1,2223_I1.csv
2023-11-03,Serie A 2022-23,2022-23,Empoli,Udinese,0,1,False,3.02,3.27,2.45,,,A,2,2223_I1.csv
2023-11-03,Serie A 2022-23,2022-23,Napoli,Atalanta,2,0,False,1.67,4.04,5.05,,,H,0,2223_I1.csv
2023-11-08,La Liga 2023-24,2023-24,Almeria,Vallecano,0,2,False,2.54,3.26,2.92,,,A,2,2324_SP1.csv
2023-11-08,La Liga 2023-24,2023-24,Sevilla,Valencia,1,2,False,1.93,3.4,4.33,,,A,2,2324_SP1.csv
2023-11-08,Ligue 1 2023-24,2023-24,Nice,Lille,1,1,False,2.57,3.42,2.76,,,D,1,2324_F1.csv
2023-11-08,Premier League 2023-24,2023-24,Burnley,Man City,0,3,False,9.02,5.35,1.35,,,A,2,2324_E0.csv
2023-11-11,Bundesliga 2023-24,2023-24,Augsburg,Hoffenheim,1,1,False,2.6,3.8,2.53,,,D,1,2324_D1.csv
2023-11-11,Bundesliga 2023-24,2023-24,Bayern Munich,Heidenheim,4,2,False,1.06,15.98,30.37,,,H,0,2324_D1.csv
2023-11-11,Bundesliga 2023-24,2023-24,Bochum,FC Koln,1,1,False,2.45,3.62,2.82,,,D,1,2324_D1.csv
2023-11-11,Bundesliga 2023-24,2023-24,Darmstadt,Mainz,0,0,False,2.99,3.67,2.31,,,D,1,2324_D1.csv
2023-11-11,Bundesliga 2023-24,2023-24,Stuttgart,Dortmund,2,1,False,2.59,3.79,2.56,,,H,0,2324_D1.csv
2023-11-11,La Liga 2023-24,2023-24,Almeria,Sociedad,1,3,False,4.71,3.95,1.73,,,A,2,2324_SP1.csv
2023-11-11,La Liga 2023-24,2023-24,Granada,Getafe,1,1,False,2.55,3.18,2.98,,,D,1,2324_SP1.csv
2023-11-11,La Liga 2023-24,2023-24,Osasuna,Las Palmas,1,1,False,1.99,3.32,4.21,,,D,1,2324_SP1.csv
2023-11-11,La Liga 2023-24,2023-24,Real Madrid,Valencia,5,1,False,1.33,5.48,9.41,,,H,0,2324_SP1.csv
2023-11-11,La Liga 2023-24,2023-24,Vallecano,Girona,1,2,False,2.88,3.51,2.45,,,A,2,2324_SP1.csv
2023-11-11,Ligue 1 2023-24,2023-24,Le Havre,Monaco,0,0,False,4.45,3.93,1.77,,,D,1,2324_F1.csv
2023-11-11,Ligue 1 2023-24,2023-24,Reims,Paris SG,0,3,False,5.21,4.35,1.6,,,A,2,2324_F1.csv
2023-11-11,Premier League 2023-24,2023-24,Arsenal,Burnley,3,1,False,1.19,7.34,15.07,,,H,0,2324_E0.csv
2023-11-11,Premier League 2023-24,2023-24,Bournemouth,Newcastle,2,0,False,4.67,4.03,1.73,,,H,0,2324_E0.csv
2023-11-11,Premier League 2023-24,2023-24,Crystal Palace,Everton,2,3,False,2.44,3.21,3.11,,,A,2,2324_E0.csv
2023-11-11,Premier League 2023-24,2023-24,Man United,Luton,1,0,False,1.33,5.6,9.17,,,H,0,2324_E0.csv
2023-11-11,Premier League 2023-24,2023-24,Wolves,Tottenham,2,1,False,3.13,3.73,2.21,,,H,0,2324_E0.csv
2023-11-11,Serie A 2023-24,2023-24,Juventus,Cagliari,2,1,False,1.38,4.91,8.69,,,H,0,2324_I1.csv
2023-11-11,Serie A 2023-24,2023-24,Lecce,Milan,2,2,False,5.08,3.68,1.74,,,D,1,2324_I1.csv
2023-11-11,Serie A 2023-24,2023-24,Monza,Torino,1,1,False,2.48,3.16,3.07,,,D,1,2324_I1.csv
2023-11-12,La Liga 2023-24,2023-24,Granada,Ath Bilbao,1,1,False,4.8,4.12,1.69,,,D,1,2324_SP1.csv
2023-11-12,La Liga 2023-24,2023-24,Vallecano,Celta,0,0,False,2.44,3.32,3.0,,,D,1,2324_SP1.csv
2023-11-12,Serie A 2023-24,2023-24,Cagliari,Sassuolo,2,1,False,2.34,3.57,2.95,,,H,0,2324_I1.csv
2023-11-12,Serie A 2023-24,2023-24,Empoli,Lecce,1,1,False,2.5,3.28,2.92,,,D,1,2324_I1.csv
2023-11-24,Bundesliga 2023-24,2023-24,FC Koln,Bayern Munich,0,1,False,10.51,6.77,1.26,,,A,2,2324_D1.csv
2023-11-24,La Liga 2023-24,2023-24,Alaves,Granada,3,1,False,1.74,3.74,5.05,,,H,0,2324_SP1.csv
2023-11-24,Ligue 1 2023-24,2023-24,Paris SG,Monaco,5,2,False,1.48,5.07,5.96,,,H,0,2324_F1.csv
2023-11-25,Bundesliga 2023-24,2023-24,Dortmund,M'gladbach,4,2,False,1.48,5.23,5.77,,,H,0,2324_D1.csv
2023-11-25,Bundesliga 2023-24,2023-24,Ein Frankfurt,Stuttgart,1,2,False,2.62,3.67,2.6,,,A,2,2324_D1.csv
2023-11-25,Bundesliga 2023-24,2023-24,Freiburg,Darmstadt,1,1,False,1.58,4.37,5.6,,,D,1,2324_D1.csv
2023-11-25,Bundesliga 2023-24,2023-24,Union Berlin,Augsburg,1,1,False,2.01,3.63,3.76,,,D,1,2324_D1.csv
2023-11-25,Bundesliga 2023-24,2023-24,Werder Bremen,Leverkusen,0,3,False,6.24,5.13,1.46,,,A,2,2324_D1.csv
2023-11-25,Bundesliga 2023-24,2023-24,Wolfsburg,RB Leipzig,2,1,False,3.77,3.94,1.92,,,H,0,2324_D1.csv
2023-11-25,La Liga 2023-24,2023-24,Ath Madrid,Mallorca,1,0,False,1.38,4.83,9.17,,,H,0,2324_SP1.csv
2023-11-25,La Liga 2023-24,2023-24,Getafe,Almeria,2,1,False,1.68,3.82,5.41,,,H,0,2324_SP1.csv
2023-11-25,La Liga 2023-24,2023-24,Valencia,Celta,0,0,False,2.18,3.39,3.47,,,D,1,2324_SP1.csv
2023-11-25,La Liga 2023-24,2023-24,Vallecano,Barcelona,1,1,False,5.13,4.13,1.65,,,D,1,2324_SP1.csv
